Unnamed: 0,age,gender,region_category,membership_category,joining_date,joined_through_referral,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
33592,37,1,2,3,2016-12-25,1,3,3,13,529.6,27581.54,5.0,620.12,1,2,1,4,3,1
33593,26,2,3,2,2015-12-01,1,1,3,16,34.73,3635.28,18.0,686.8821987429081,2,1,2,2,2,1
33594,46,2,1,2,2017-03-16,2,1,3,14,413.26,47159.49,17.0,625.85,2,1,1,3,3,1
33595,52,1,3,5,2015-01-29,1,2,3,15,306.79,1155.01,27.0,686.8821987429081,1,2,2,2,2,1
33596,30,1,2,3,2015-05-02,2,2,3,24,380.54,24320.24,9.0,772.25,1,1,2,2,7,0
33597,55,2,3,5,2016-01-11,1,1,3,21,316.05,12599.58,8.0,616.57,1,2,2,2,2,1
33598,27,2,3,4,2016-02-11,3,1,3,13,84.06,46092.2,Error,686.8821987429081,1,2,1,4,4,0
33599,55,1,3,5,2016-01-25,1,3,3,8,507.23,45895.15,26.0,717.24,1,1,1,5,2,0
33600,63,2,3,1,2017-09-22,1,1,3,17,-573.8476694323901,5896.68,18.0,784.94,1,1,1,3,4,0
33601,35,1,3,2,2016-11-04,1,2,3,6,89.34,870.66,Error,573.61,1,2,1,5,8,1
33602,48,2,3,3,2015-12-19,2,2,3,15,281.31,5139.22,24.0,780.85,1,2,2,2,1,0
33603,54,2,3,5,2017-11-29,1,1,3,17,598.18,48429.28,21.0,-61.287010353561065,1,2,2,2,8,1
33604,39,2,3,5,2017-01-26,3,2,3,12,30.3,33214.14,5.0,686.8821987429081,1,2,1,4,1,0
33605,10,1,3,2,2016-08-30,2,1,3,6,1100.4902788735578,20116.31,27.0,624.23,1,2,2,2,1,1
33606,27,1,1,4,2017-03-18,3,2,3,12,130.93,47897.1,8.0,726.49,2,1,1,1,4,0
33607,32,2,3,4,2015-03-03,1,2,3,4,521.65,4178.84,24.0,451.16007731088257,2,1,2,2,3,0
33608,17,1,1,4,2015-09-04,2,1,3,14,90.27,20849.22,Error,603.31,1,2,1,5,3,1
33609,39,1,3,4,2017-04-03,2,1,3,20,110.74,45903.08,18.0,191.6962094034211,2,1,2,2,4,1
33610,58,1,2,2,2016-02-19,1,2,3,17,69.13,33177.91,34.03490791488592,680.89,1,2,2,2,4,1
33611,49,2,1,3,2016-07-02,2,2,3,12,50.45,43796.43,20.0,795.53,2,1,1,1,4,0
33612,14,2,3,2,2016-02-03,1,2,3,4,260.27,4893.96,28.0,603.43,1,2,2,2,2,1
33613,32,1,3,5,2017-07-04,1,2,3,13,606.62,16011.35,28.0,766.3,1,1,1,4,3,0
33614,35,2,1,2,2015-08-19,2,1,3,14,57.6,36178.38,17.0,686.8821987429081,1,2,1,1,4,1
33615,21,1,2,3,2017-01-12,2,2,3,8,485.56,54601.5,14.0,735.09,1,2,1,1,7,0
33616,19,1,3,1,2017-07-31,3,1,3,6,141.42,13166.74,20.0,728.97,1,2,2,2,1,0
33617,58,2,3,3,2017-08-20,1,1,3,14,132.36,5410.69,27.0,321.7976685044729,2,1,1,3,4,1
33618,11,2,3,5,2016-09-22,1,1,3,17,77.69,43614.43,21.0,1064.9938284198124,1,2,2,2,3,1
33619,15,1,3,1,2015-11-13,1,2,3,12,88.23,29294.24,Error,831.88,1,2,1,5,5,0
33620,19,2,1,3,2017-10-23,2,2,3,17,473.87,45809.36,Error,724.18,2,1,1,3,4,0
33621,16,1,3,5,2017-10-08,3,2,3,-999,594.67,12039.46,29.0,531.08,1,2,2,2,4,1
33622,13,2,1,4,2017-04-22,1,2,3,22,1048.797465076302,29619.71,12.0,646.87,1,2,2,2,8,1
33623,53,1,3,5,2016-01-02,1,3,3,2,1207.56,59893.85,13.0,530.4248372696057,2,1,1,5,9,0
33624,19,2,3,4,2015-04-24,3,1,3,16,365.54,22574.96,8.0,311.7873808762858,1,2,1,1,7,0
33625,31,2,2,1,2016-10-21,2,2,3,12,267.01,19318.71,21.0,766.18,1,2,1,1,1,0
33626,57,1,2,5,2017-08-01,1,2,3,-999,334.83,13170.0,6.0,577.96,1,2,1,5,3,1
33627,29,2,3,2,2017-05-03,3,2,3,17,32.04,26786.68,15.0,604.55,1,2,2,2,2,1
33628,35,2,2,1,2015-02-07,1,1,3,7,751.97,16381.23,8.0,805.36,2,1,1,1,6,0
33629,37,1,3,3,2016-10-12,2,1,3,-999,63.53,48133.94,28.0,1045.90773875609,2,1,1,3,3,0
33630,45,2,3,2,2016-12-26,1,1,3,7,159.44,30030.49,13.0,668.48,2,1,1,4,8,1
33631,56,2,3,2,2015-04-01,1,2,3,9,184.31,44615.42,7.0,87.16561857109345,1,2,2,2,8,1
33632,59,2,2,5,2015-06-11,1,2,3,2,1402.0064180279255,42853.98,10.0,686.8821987429081,1,1,2,2,8,1
33633,41,1,2,5,2015-03-20,2,2,3,15,221.87,22764.19,14.0,684.81,1,2,2,2,3,1
33634,47,1,3,3,2016-01-05,2,1,3,17,892.0589282165149,2578.65,22.0,687.94,2,1,2,2,4,1
33635,21,1,1,5,2016-04-24,2,2,3,-999,488.4,23350.05,-10.101189543705114,785.03,1,2,2,2,6,0
33636,40,2,3,5,2017-03-10,2,2,3,10,65.15,49519.56,Error,687.51,2,1,2,2,3,1
33637,27,2,2,1,2015-09-02,1,2,3,-999,294.6,16906.05,27.0,765.42,2,1,1,4,8,0
33638,36,2,2,5,2016-08-31,1,2,3,13,170.46,27982.31,27.0,685.82,2,1,2,2,8,1
33639,10,1,2,5,2016-11-29,3,1,3,11,224.12,21143.91,18.0,614.26,1,1,1,5,2,1
33640,52,1,1,5,2016-12-21,1,2,3,10,589.09,49562.82,27.0,560.59,2,1,1,1,8,1
33641,22,2,3,3,2017-05-26,2,1,3,5,169.88,75278.44,6.0,704.45,2,1,2,2,6,0
33642,50,1,3,2,2017-05-24,3,3,3,14,462.04,48494.46,13.0,686.8821987429081,1,2,1,5,4,1
33643,57,2,3,5,2015-09-11,1,1,3,6,190.23,10583.35,16.0,686.8821987429081,1,2,1,1,3,1
33644,45,1,2,5,2015-12-23,1,2,3,10,243.2,10647.37,15.0,676.68,2,1,2,2,3,1
33645,58,2,2,5,2016-11-14,2,2,3,11,182.99,17938.86,5.0,686.8821987429081,2,1,1,1,3,1
33646,54,2,2,5,2015-12-17,2,1,3,6,172.0,45639.3,44.5116298053159,674.89,1,2,2,2,4,1
33647,13,2,3,4,2016-02-11,1,3,3,18,383.77,49418.76,29.0,686.8821987429081,2,1,1,1,3,1
33648,37,1,1,5,2017-06-02,1,2,3,11,250.99,44799.46,Error,536.82,2,1,1,1,3,1
33649,15,2,2,2,2017-02-16,2,1,3,16,33.47,21100.96,Error,686.8821987429081,2,1,1,5,8,1
33650,27,1,1,5,2015-08-26,2,1,3,14,37.68,21512.68,29.0,610.8,2,1,1,4,2,1
33651,20,1,2,2,2017-08-30,2,2,3,8,451.7,10678.32,Error,686.8821987429081,2,1,1,1,3,1
33652,45,2,2,2,2017-05-28,1,2,3,5,942.38,48303.9,12.0,584.32,1,1,1,1,1,1
33653,34,1,2,2,2016-01-24,2,1,3,12,44.49,3432.73,27.0,657.23,2,1,2,2,8,1
33654,33,1,2,4,2017-08-01,2,2,3,13,32.17,22136.66,18.0,768.5,1,2,2,2,3,0
33655,42,2,3,2,2016-08-14,2,1,3,10,200.0,9825.66,14.0,599.93,2,1,1,5,2,1
33656,45,2,1,2,2017-06-04,2,3,3,-999,364.46,20069.36,24.0,95.59851958606636,1,2,2,2,3,1
33657,61,2,1,5,2017-04-02,1,3,3,2,100.69,48929.68,-18.592783207040107,559.54,2,1,1,5,8,1
33658,23,1,2,5,2015-07-26,1,1,3,-999,-796.8429550887777,15419.38,11.0,729.39,2,1,2,2,2,0
33659,24,1,1,1,2015-01-20,3,3,3,13,923.986556364167,99300.76,Error,888.7623699913834,2,1,2,2,7,0
33660,36,1,2,1,2017-02-10,3,2,3,8,55.67,58226.47,12.0,757.09,2,1,1,3,7,0
33661,13,1,3,5,2015-11-15,1,3,3,17,193.54,49249.99,39.84810522581997,657.9,1,2,1,4,4,0
33662,19,2,2,2,2017-09-04,2,2,3,12,197.22,3815.62,Error,535.9,1,2,2,2,8,1
33663,38,2,3,2,2015-07-13,3,1,3,11,115.69,34978.05,20.0,645.97,2,1,2,2,8,1
33664,59,1,3,2,2015-02-26,2,2,3,9,237.34,37977.57,11.0,619.42,1,2,2,2,1,1
33665,43,2,2,2,2015-05-07,1,2,3,22,238.71,8402.27,10.0,547.16,1,1,2,2,2,1
33666,57,1,2,2,2017-02-24,2,2,3,18,80.3,37887.53,10.0,690.08,2,1,1,1,4,1
33667,51,1,3,5,2016-07-03,1,2,3,2,630.12,33167.06,25.0,559.88,1,1,1,1,1,1
33668,41,2,3,5,2015-07-08,1,1,3,24,249.34,5489.76,19.0,757.11,2,1,2,2,3,0
33669,21,1,3,3,2016-08-01,2,3,3,13,49.11,19842.94,29.0,1001.6874992475548,1,2,2,2,4,0
33670,22,1,2,2,2017-03-07,3,3,3,14,844.22,40106.17,24.0,515.96,1,1,1,4,3,1
33671,50,2,3,1,2017-09-28,2,2,3,5,-867.9155741912134,49787.6,19.0,728.3,1,2,1,4,2,0
33672,63,1,3,4,2015-06-14,3,1,3,6,373.44,42756.71,8.0,1048.9979834169508,1,2,1,5,2,0
33673,12,1,3,2,2015-02-20,1,2,3,23,226.9,13634.23,9.0,582.64,2,1,1,1,8,1
33674,59,1,3,2,2015-03-09,2,1,3,11,34.81,27120.21,12.0,716.16,1,2,2,2,8,1
33675,36,2,3,3,2016-05-02,1,2,3,6,1175.75,2151.42,9.0,1136.1074847068762,1,2,1,4,4,0
33676,56,2,3,5,2015-06-06,1,2,3,20,34.92,37195.42,21.0,714.12,2,1,2,2,4,0
33677,19,1,3,5,2015-01-05,2,2,3,18,33.51,11390.75,15.0,654.41,2,1,2,2,8,1
33678,37,2,3,3,2015-04-05,1,2,3,10,96.44,41250.24,9.0,750.14,2,1,2,2,5,0
33679,16,2,2,5,2017-12-15,2,2,3,1,306.24,28220.83,Error,612.89,1,2,2,2,4,1
33680,25,1,3,2,2017-03-11,1,1,3,11,3235.5785210942604,47837.85,22.0,686.8821987429081,1,1,1,3,8,1
33681,60,1,3,5,2015-06-16,1,2,3,12,-797.2989268136168,31384.58,Error,467.92309899872566,2,1,1,5,5,0
33682,32,2,2,5,2017-08-18,3,1,3,11,85.1,38084.34,21.0,716.76,1,2,1,5,4,0
33683,14,1,2,2,2017-08-15,2,1,3,15,34.9,17812.03,10.0,668.52,2,1,2,2,2,1
33684,61,2,2,5,2016-08-02,1,2,3,5,1044.77,26659.56,21.0,542.77,1,2,2,2,3,1
33685,60,2,2,5,2017-11-25,2,3,3,19,171.48,8316.57,46.36717146939026,755.53,1,2,2,2,1,0
33686,41,2,2,2,2015-09-22,3,1,3,5,125.31,13320.47,28.0,714.42,1,2,1,4,2,1
33687,24,2,2,3,2016-08-21,2,2,3,5,316.07,11961.59,8.0,650.99,2,1,2,2,8,1
33688,40,2,3,5,2016-03-10,1,1,3,16,182.51,8085.46,12.0,605.14,1,2,1,1,3,1
33689,62,2,2,1,2017-09-06,1,1,3,23,77.78,12423.14,27.0,705.68,2,1,2,2,2,0
33690,15,2,3,5,2016-11-25,2,2,3,7,33.08,14898.81,25.0,686.8821987429081,1,2,2,2,1,1
33691,62,1,2,4,2017-04-19,1,1,3,12,822.56,38412.56,13.0,314.12121385154126,1,2,1,5,2,1
33692,16,2,3,1,2016-02-01,2,2,3,18,242.13,45230.1,2.0,707.61,1,1,1,5,5,0
33693,58,1,3,2,2017-04-07,1,3,3,18,34.18,22571.15,9.0,1027.807976565646,1,2,2,2,1,1
33694,34,2,3,1,2015-10-17,3,1,3,18,185.63,41100.11,Error,172.56159048232033,1,2,1,5,4,0
33695,47,2,3,2,2017-10-15,1,2,3,7,48.46,19190.94,11.0,530.03,2,1,2,2,4,1
33696,36,1,3,2,2015-05-23,1,1,3,6,100.52,11557.29,26.0,606.28,2,1,1,4,2,1
33697,60,2,3,2,2017-04-16,1,2,3,-999,212.82,32981.35,21.0,632.3,1,2,1,5,2,1
33698,59,2,3,3,2017-05-12,3,1,3,17,30.17,2145.69,14.0,679.96,1,2,1,3,1,1
33699,49,2,3,1,2016-04-19,1,1,3,25,248.19,72614.52,2.0,705.52,1,1,2,2,7,0
33700,54,2,1,4,2015-11-17,2,2,3,12,139.5,13488.54,32.09311067628899,787.4,2,1,2,2,9,0
33701,16,1,3,5,2017-05-18,1,1,3,12,59.28,33864.46,Error,708.27,2,1,1,4,3,0
33702,61,2,3,4,2016-03-08,1,1,3,11,673.89,2313.78,16.0,686.8821987429081,2,1,2,2,8,1
33703,33,1,3,4,2017-08-31,2,2,3,21,33.49,47472.22,Error,686.8821987429081,2,1,2,2,9,0
33704,29,1,3,4,2015-02-02,1,2,3,10,284.33,27142.83,18.0,686.8821987429081,1,2,1,5,1,1
33705,49,2,2,3,2017-04-16,2,2,3,11,268.88,5509.46,6.0,758.48,1,2,1,3,4,0
33706,31,2,2,5,2017-03-15,1,2,3,24,33.05,29813.53,15.0,221.71319070930647,2,1,2,2,2,1
33707,39,1,3,5,2016-06-08,2,2,3,15,33.18,26515.79,23.0,595.27,2,1,1,5,3,1
33708,44,2,3,5,2016-09-21,2,2,3,9,335.65,49103.8,13.0,1159.6066671439337,1,1,2,2,3,1
33709,49,1,2,4,2017-04-18,2,1,3,17,145.26,37379.58,16.0,1067.2884559585077,2,1,2,2,8,1
33710,57,1,3,2,2017-12-31,2,3,3,16,397.19,24689.23,29.0,641.34,2,1,1,4,3,1
33711,42,2,3,2,2015-12-21,1,2,3,-999,135.25,33578.45,5.0,657.78,2,1,2,2,1,0
33712,58,1,3,2,2016-07-01,2,2,3,14,-636.6185824399086,44821.75,6.0,577.18,1,1,1,4,2,1
33713,35,2,3,5,2015-11-15,2,1,3,11,314.98,7831.33,11.0,199.156857400244,2,1,2,2,2,1
33714,17,1,3,3,2017-07-28,2,1,3,2,32.16,7773.39,28.0,739.54,1,2,1,1,8,0
33715,27,1,3,2,2017-07-22,2,1,3,8,180.67,19445.11,21.0,646.67,1,2,2,2,8,1
33716,13,1,3,1,2017-09-29,1,2,3,23,224.54,40398.44,25.0,784.82,2,1,2,2,2,0
33717,17,1,1,5,2016-04-10,2,2,3,1,38.57,27003.84,Error,686.8821987429081,1,2,1,1,1,1
33718,17,2,2,5,2016-07-11,2,1,3,13,33.72,12846.97,27.0,662.08,2,1,2,2,3,1
33719,38,1,3,2,2017-03-12,3,1,3,12,30.51,5619.05,7.0,654.47,1,2,1,5,1,1
33720,56,2,2,2,2015-11-07,2,3,3,8,284.72,7567.95,21.0,675.22,2,1,1,3,2,1
33721,32,1,3,5,2015-05-09,3,1,3,7,188.74,7682.22,5.0,405.5177215534917,2,1,2,2,1,0
33722,43,1,2,4,2015-07-06,1,1,3,16,31.16,18616.71,23.0,639.18,1,2,1,3,2,1
33723,17,1,1,4,2015-03-02,3,3,3,14,137.89,26553.22,8.0,660.67,1,2,2,2,2,1
33724,38,2,3,2,2017-07-08,2,3,3,6,215.76,40250.75,20.0,1554.0209431613632,1,2,2,2,4,1
33725,30,2,2,5,2015-08-14,2,1,3,19,393.46,46748.84,Error,572.8,1,1,2,2,3,1
33726,26,1,3,2,2015-01-15,1,2,3,5,1253.58,20160.09,15.0,540.78,1,1,1,4,4,1
33727,41,1,3,5,2016-05-21,2,1,3,8,89.13,42087.24,12.0,633.1,1,2,2,2,2,1
33728,17,1,3,3,2017-05-05,2,2,3,7,31.25,27833.94,20.0,705.18,1,2,2,2,3,0
33729,36,2,1,2,2015-09-08,2,1,3,16,31.65,45267.12,18.0,582.9,2,1,2,2,1,1
33730,62,2,1,3,2016-12-07,3,3,3,11,42.33,26107.8,10.0,455.01797726107634,1,2,1,5,4,0
33731,36,1,3,2,2017-12-05,2,1,3,13,269.7,11008.43,Error,604.49,1,2,2,2,3,1
33732,26,1,3,4,2015-06-29,2,3,3,8,335.86,23568.18,14.0,686.8821987429081,1,2,1,1,8,1
33733,38,1,3,4,2015-02-08,1,3,3,19,345.14,25530.76,18.0,682.46,1,1,2,2,2,1
33734,59,2,2,3,2015-10-15,1,1,3,12,682.54,8629.1,22.0,604.26,1,2,1,1,3,1
33735,63,1,2,2,2017-10-03,2,1,3,10,98.22,24150.56,Error,649.55,2,1,1,4,1,1
33736,10,2,1,4,2017-10-17,2,2,3,14,245.63,17200.53,7.0,723.19,1,1,2,2,1,0
33737,47,2,3,4,2016-02-24,2,1,3,7,40.87,7128.75,19.0,368.0788710195789,2,1,2,2,8,1
33738,39,2,3,1,2015-10-04,3,2,3,15,258.2,39021.77,29.0,730.57,2,1,2,2,2,0
33739,31,1,2,2,2015-09-25,1,2,3,14,623.2,9932.18,28.0,630.32,1,2,1,4,4,1
33740,36,2,2,5,2017-06-23,3,1,3,17,238.73,11024.29,21.0,631.03,1,2,2,2,2,1
33741,28,2,2,4,2015-08-22,2,1,3,17,164.36,12862.24,18.0,1261.54033433963,1,2,1,4,8,0
33742,51,1,3,3,2016-10-06,2,1,3,17,184.89,26138.21,27.0,636.28,2,1,1,3,3,1
33743,22,1,3,2,2017-09-29,1,1,3,21,50.4,3030.33,11.0,652.26,2,1,2,2,1,1
33744,64,1,3,3,2015-03-13,3,1,3,3,111.7,7500.32,12.0,613.81,1,2,1,3,3,1
33745,27,1,3,3,2017-06-12,2,2,3,15,32.9,48252.47,13.0,787.18,2,1,2,2,2,0
33746,42,1,3,3,2017-09-27,2,2,3,4,50.57,52126.92,1.0,802.25,2,1,2,2,6,0
33747,54,2,2,5,2017-10-21,2,1,3,9,226.47,34068.5,11.0,641.05,1,2,2,2,2,1
33748,55,1,2,3,2017-08-02,1,2,3,22,84.14,48863.21,32.73344278002714,1051.8665113368324,2,1,1,4,8,0
33749,52,1,3,3,2017-10-08,2,3,3,11,32.92,24710.91,Error,605.71,2,1,1,1,4,1
33750,52,1,3,5,2016-10-27,1,2,3,13,1868.9318700088909,37433.77,22.0,742.95,2,1,1,5,1,0
33751,44,1,2,5,2017-05-02,2,1,3,5,374.25,12063.88,16.0,716.39,2,1,1,4,1,0
33752,34,2,3,2,2017-02-27,1,2,3,23,38.75,2514.39,19.0,661.81,1,2,2,2,8,1
33753,17,1,2,2,2016-01-11,3,2,3,16,74.78,40001.55,20.0,221.098389738724,2,1,2,2,3,1
33754,40,1,2,2,2017-12-06,2,2,3,11,116.63,1007.93,5.0,633.22,1,2,2,2,3,1
33755,45,1,3,3,2017-09-16,2,2,3,-999,34.56,31455.34,13.0,670.65,2,1,1,4,8,1
33756,62,2,2,4,2015-02-03,2,1,3,13,387.53,31014.14,21.0,778.68,2,1,1,1,3,0
33757,16,1,3,3,2015-07-25,3,2,3,10,166.64,39546.34,20.0,359.20591909708725,1,2,2,2,4,0
33758,61,2,1,4,2016-12-24,1,1,3,10,687.31,46295.79,7.0,610.44,1,2,2,2,2,1
33759,48,1,2,2,2017-12-19,1,1,3,10,235.86,7999.58,18.0,631.73,1,2,1,5,3,1
33760,34,1,3,4,2017-12-16,2,2,3,11,118.19,1328.46,9.0,711.22,2,1,1,4,5,0
33761,18,1,3,2,2015-08-23,1,2,3,17,105.98,38587.86,12.0,670.04,2,1,2,2,8,1
33762,54,2,3,4,2015-11-25,1,3,3,8,829.59,28704.53,26.0,611.64,1,1,2,2,1,1
33763,58,2,3,4,2017-07-12,2,2,3,7,125.88,13702.57,9.0,707.03,1,2,2,2,1,1
33764,63,1,3,1,2017-10-05,2,1,3,10,65.54,60725.51,11.0,836.25,2,1,2,2,7,0
33765,62,2,3,4,2017-04-07,2,1,3,16,244.35,34513.03,8.0,631.04,2,1,1,5,2,1
33766,61,1,2,5,2015-09-19,2,1,3,11,171.06,36677.12,17.0,572.88,2,1,1,4,3,1
33767,32,2,3,5,2015-08-31,1,2,3,10,550.13,1541.67,19.0,686.8821987429081,1,2,1,3,1,1
33768,21,1,3,4,2017-01-26,3,1,3,5,521.29,18535.17,21.0,456.1788326518785,1,2,2,2,3,0
33769,22,1,2,5,2016-12-06,3,2,3,10,691.4,15235.12,13.0,584.46,1,2,1,1,3,1
33770,26,1,3,5,2017-12-31,2,2,3,8,1118.8973902285622,39625.91,29.0,686.8821987429081,1,1,2,2,4,1
33771,35,2,3,2,2015-11-08,3,1,3,3,-423.92393951631135,38778.5,25.0,701.98,2,1,1,3,4,1
33772,17,1,2,3,2016-08-26,2,2,3,22,62.11,3183.05,10.0,986.8404501742752,2,1,2,2,8,1
33773,24,2,1,1,2017-09-20,3,1,3,2,232.61,16685.75,19.0,749.82,1,2,2,2,1,0
33774,38,2,3,5,2017-05-08,2,2,3,4,323.33,40290.05,17.0,346.1890319314161,1,2,1,4,8,1
33775,36,1,3,2,2015-04-14,1,2,3,13,256.52,2512.91,6.0,686.44,1,2,1,5,2,1
33776,33,1,2,2,2015-01-27,2,2,3,15,78.69,12166.61,5.0,714.49,1,2,1,3,2,1
33777,53,2,2,3,2017-11-29,3,1,3,12,-443.01438475226416,41153.1,14.0,674.59,1,2,2,2,8,1
33778,47,2,2,5,2015-12-18,2,2,3,3,49.86,12989.31,8.0,602.63,2,1,1,5,8,1
33779,45,2,3,1,2016-07-14,1,1,3,13,217.49,18904.38,23.0,971.8008610403508,2,1,1,4,8,0
33780,20,1,1,3,2017-11-02,1,2,3,15,33.63,65997.14,1.0,811.7,2,1,1,1,9,0
33781,56,2,3,5,2015-06-02,1,1,3,11,98.17,30362.87,-18.78687983624473,915.0439284135882,1,2,1,5,3,1
33782,53,2,3,5,2016-05-01,1,1,3,18,30.04,10956.11,-0.39999577072876846,706.85,1,2,2,2,3,0
33783,61,1,3,5,2015-06-02,1,2,3,17,80.8,21846.49,24.0,652.35,1,2,1,4,2,1
33784,61,2,3,5,2017-08-02,2,2,3,13,180.7,53813.13,15.0,810.25,1,2,1,5,6,0
33785,33,1,2,2,2017-12-11,2,1,3,20,108.33,43393.4,14.0,690.08,2,1,1,5,3,1
33786,63,1,3,3,2017-07-26,3,2,3,12,679.73,35550.21,29.0,622.91,1,1,2,2,3,1
33787,26,2,3,2,2017-04-09,2,2,3,16,190.05,38744.14,20.0,696.84,1,2,1,3,4,1
33788,59,1,1,3,2017-05-15,2,1,3,16,141.71,33026.96,10.0,686.8821987429081,2,1,1,3,2,1
33789,60,1,3,5,2016-09-10,2,1,3,14,105.38,1425.47,5.0,544.46,2,1,2,2,8,1
33790,11,2,2,4,2015-02-04,1,2,3,17,70.58,33097.88,23.0,686.8821987429081,1,2,1,5,1,1
33791,46,1,2,3,2015-01-01,2,1,3,11,120.59,25398.64,12.0,686.8821987429081,2,1,1,4,3,1
33792,51,1,3,5,2017-07-24,1,1,3,13,-960.0451236102754,33319.79,26.0,612.07,2,1,2,2,2,1
33793,56,1,3,5,2017-08-02,1,2,3,13,37.01,2901.0,21.0,434.8295007845536,2,1,2,2,8,0
33794,27,1,2,5,2016-12-17,1,2,3,10,1250.1593922524453,48218.86,9.0,463.27451577510834,2,1,2,2,2,0
33795,24,2,1,5,2017-04-28,3,3,3,17,239.98,20145.99,Error,1104.4412025387674,1,2,1,4,1,1
33796,55,2,3,5,2015-03-19,2,1,3,5,47.14,20289.36,9.0,513.3,2,1,1,1,8,1
33797,16,2,1,4,2016-12-29,2,2,3,7,31.92,74923.89,9.0,715.86,2,1,1,1,7,0
33798,53,1,2,1,2015-12-11,3,1,3,9,76.57,33596.04,27.0,720.76,2,1,1,5,4,0
33799,30,2,2,5,2017-04-05,2,1,3,15,425.46,23544.09,3.0,787.48,1,2,2,2,7,0
33800,57,2,3,5,2015-01-27,1,1,3,7,626.31,7979.45,25.0,758.18,1,1,2,2,8,0
33801,27,2,2,5,2015-12-04,1,3,3,8,124.51,7629.23,5.0,686.8821987429081,1,2,2,2,3,1
33802,27,1,3,1,2016-09-18,1,2,3,12,509.54,35028.73,18.0,767.08,2,1,2,2,4,0
33803,37,1,2,4,2015-02-18,2,1,3,16,299.38,37514.86,8.0,1406.562794026538,2,1,2,2,2,1
33804,27,2,3,2,2017-09-27,2,2,3,7,440.29,2265.35,11.0,699.1,1,2,1,1,8,1
33805,61,2,1,2,2016-09-18,1,2,3,11,977.77,15870.47,27.0,637.03,1,2,2,2,8,1
33806,30,2,2,4,2017-03-05,1,1,3,12,34.8,39696.19,20.0,746.56,1,2,2,2,8,0
33807,35,2,2,5,2015-06-15,1,2,3,9,327.45,28174.34,-12.441138084663361,574.02,2,1,1,1,2,1
33808,15,1,2,5,2017-03-07,1,1,3,8,33.37,9002.16,2.7277346007430836,700.71,1,2,2,2,3,0
33809,45,1,1,5,2015-09-01,3,2,3,15,392.46,33230.54,18.0,765.0,1,2,2,2,7,0
33810,55,1,3,3,2017-07-19,2,2,3,21,33.95,38402.11,14.0,705.76,2,1,2,2,1,0
33811,35,2,3,4,2016-12-28,1,1,3,20,356.82,48789.61,23.0,664.51,1,2,1,3,2,1
33812,32,2,2,5,2015-10-22,2,3,3,1,252.0,19728.03,13.0,1093.7371333428173,2,1,2,2,1,1
33813,52,1,1,1,2016-06-24,2,1,3,15,234.86,33940.56,20.0,1285.0143579746896,1,2,2,2,2,0
33814,12,2,3,4,2015-05-26,1,2,3,9,223.66,34265.91,29.0,664.62,1,2,2,2,4,1
33815,20,2,2,1,2017-10-17,1,1,3,-999,34.79,6964.48,16.0,719.74,1,2,1,5,3,0
33816,63,2,2,1,2015-09-22,1,1,3,19,64.93,37654.59,Error,686.8821987429081,2,1,1,3,1,0
33817,27,2,3,2,2017-10-19,1,3,3,11,877.49,26285.03,16.0,512.7,1,2,1,5,8,1
33818,41,1,1,5,2017-02-22,2,2,3,11,33.17,2264.21,11.0,963.3641044642555,2,1,2,2,3,1
33819,52,1,3,2,2016-10-28,1,3,3,13,56.86,30711.57,6.0,686.8821987429081,2,1,2,2,2,1
33820,14,1,2,3,2016-08-24,2,2,3,9,366.3,39408.82,13.0,752.37,2,1,1,5,1,0
33821,24,2,3,5,2015-11-21,1,1,3,11,151.76,48603.33,22.0,686.8821987429081,1,2,2,2,3,1
33822,55,1,3,5,2016-03-18,1,2,3,6,840.88,24402.1,20.0,732.89,2,1,2,2,2,0
33823,59,1,3,1,2015-11-03,1,2,3,8,660.42,26865.51,23.0,779.23,1,1,2,2,2,0
33824,40,1,3,1,2017-08-16,1,2,3,12,207.31,23816.74,13.0,723.95,2,1,2,2,3,0
33825,17,2,2,5,2017-08-13,1,1,3,7,570.33,3385.39,6.0,789.42,1,2,2,2,3,0
33826,62,1,1,5,2015-10-06,3,2,3,12,33.61,41464.25,19.0,786.89,2,1,1,1,1,0
33827,12,2,1,1,2017-09-11,3,1,3,12,406.07,22130.66,5.0,770.07,1,2,1,1,2,0
33828,63,1,3,2,2017-08-24,1,2,3,16,55.07,41604.24,14.0,610.39,1,2,1,1,4,1
33829,55,2,3,5,2016-03-19,3,2,3,18,196.3,26751.82,25.0,366.89331068748817,2,1,1,3,3,1
33830,14,1,2,2,2016-02-04,2,2,3,16,33.74,10355.41,10.0,612.5,2,1,1,3,2,1
33831,37,1,3,5,2017-09-22,2,2,3,12,31.82,17360.02,Error,966.756446340174,2,1,2,2,2,1
33832,55,2,2,2,2017-06-29,1,3,3,-999,540.17,5928.79,9.0,662.64,1,1,2,2,2,0
33833,36,1,3,5,2015-11-03,1,3,3,10,1243.45,39639.12,20.0,715.09,2,1,1,5,1,1
33834,29,2,1,1,2016-02-10,1,3,3,5,285.37,2913.87,7.0,751.39,1,2,1,4,5,0
33835,60,1,3,5,2017-11-19,1,1,3,5,224.29,87709.41,-16.14729777647608,720.34,2,1,1,5,9,0
